STRASSE,ADRESS_ID,STRASSE_HS,PLZ,STADTTEIL,WL_2024
Neustifter Straße,306350032A,Neustifter Straße 32A,"94036",Neustift,C
Neustifter Straße,"306350032",Neustifter Straße 32,"94036",Neustift,C
Dr.-Winklhofer-Straße,"330470037",Dr.-Winklhofer-Straße 37,"94036",Heining,C
Pettenkoferstraße,"306630015",Pettenkoferstraße 15,"94036",Heining,C
Neustifter Straße,"306350038",Neustifter Straße 38,"94036",Neustift,C
Pettenkoferstraße,"306630013",Pettenkoferstraße 13,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040020",Pater-Rupert-Mayer-Straße 20,"94036",Heining,C
Doblsteiner Weg,303860002A,Doblsteiner Weg 2A,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470043",Dr.-Winklhofer-Straße 43,"94036",Heining,C
Neustifter Straße,"306350034",Neustifter Straße 34,"94036",Neustift,C
Neustifter Straße,306350017B,Neustifter Straße 17B,"94036",Heining,C
Neustifter Straße,306350017A,Neustifter Straße 17A,"94036",Heining,C
Anrichterstraße,"303300013",Anrichterstraße 13,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470033",Dr.-Winklhofer-Straße 33,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470039",Dr.-Winklhofer-Straße 39,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470031",Dr.-Winklhofer-Straße 31,"94036",Heining,C
Neustifter Straße,"306350036",Neustifter Straße 36,"94036",Neustift,C
Einbüglweg,"304100006",Einbüglweg 6,"94036",Heining,C
Pettenkoferstraße,"306630003",Pettenkoferstraße 3,"94036",Heining,C
Einbüglweg,"304100008",Einbüglweg 8,"94036",Heining,C
Einbüglweg,"304100010",Einbüglweg 10,"94036",Heining,C
Gionstraße,"304530045",Gionstraße 45,"94036",Heining,C
Neustifter Straße,306350030F,Neustifter Straße 30F,"94036",Heining,C
Neustifter Straße,306350030C,Neustifter Straße 30C,"94036",Heining,C
Ganghoferstraße,"304460013",Ganghoferstraße 13,"94036",Heining,C
Neustifter Straße,"306350022",Neustifter Straße 22,"94036",Heining,C
Fischerstraße,304270016B,Fischerstraße 16B,"94036",Heining,C
Fischerstraße,304270016A,Fischerstraße 16A,"94036",Heining,C
Neustifter Straße,306350027C,Neustifter Straße 27C,"94036",Heining,C
Neustifter Straße,306350026A,Neustifter Straße 26A,"94036",Heining,C
Neustifter Straße,"306350029",Neustifter Straße 29,"94036",Neustift,C
Neustifter Straße,"306350031",Neustifter Straße 31,"94036",Neustift,C
Neustifter Straße,"306350024",Neustifter Straße 24,"94036",Heining,C
Neustifter Straße,306350027B,Neustifter Straße 27B,"94036",Heining,C
Neustifter Straße,"306350026",Neustifter Straße 26,"94036",Heining,C
Neustifter Straße,306350027D,Neustifter Straße 27D,"94036",Heining,C
Buchenstraße,"303760007",Buchenstraße 7,"94036",Heining,C
Buchenstraße,"303760005",Buchenstraße 5,"94036",Heining,C
Buchenstraße,303760007A,Buchenstraße 7A,"94036",Heining,C
Neustifter Straße,306350030A,Neustifter Straße 30A,"94036",Heining,C
Neustifter Straße,"306350028",Neustifter Straße 28,"94036",Heining,C
Heininger Straße,304890013B,Heininger Straße 13B,"94036",Heining,C
Heininger Straße,304890011F,Heininger Straße 11F,"94036",Heining,C
Heininger Straße,304890013C,Heininger Straße 13C,"94036",Heining,C
Raiffeisenstraße,"306770004",Raiffeisenstraße 4,"94036",Heining,C
Heininger Straße,304890013D,Heininger Straße 13D,"94036",Heining,C
Heininger Straße,"304890022",Heininger Straße 22,"94036",Heining,C
Heininger Straße,304890013E,Heininger Straße 13E,"94036",Heining,C
Heininger Straße,"304890015",Heininger Straße 15,"94036",Heining,C
Heininger Straße,"304890024",Heininger Straße 24,"94036",Heining,C
Rittsteiger Straße,306940002A,Rittsteiger Straße 2A,"94036",Heining,C
Raiffeisenstraße,"306770012",Raiffeisenstraße 12,"94036",Heining,C
Raiffeisenstraße,"306770008",Raiffeisenstraße 8,"94036",Heining,C
Raiffeisenstraße,"306770014",Raiffeisenstraße 14,"94036",Heining,C
Raiffeisenstraße,"306770010",Raiffeisenstraße 10,"94036",Heining,C
Heininger Straße,304890013A,Heininger Straße 13A,"94036",Heining,C
Raiffeisenstraße,306770002A,Raiffeisenstraße 2A,"94036",Heining,C
Raiffeisenstraße,"306770006",Raiffeisenstraße 6,"94036",Heining,C
Heininger Straße,304890011E,Heininger Straße 11E,"94036",Heining,C
Neustifter Straße,306350025B,Neustifter Straße 25B,"94036",Heining,C
Heininger Straße,"304890019",Heininger Straße 19,"94036",Heining,C
Neustifter Straße,306350021F,Neustifter Straße 21F,"94036",Heining,C
Ganghoferstraße,"304460023",Ganghoferstraße 23,"94036",Heining,C
Neustifter Straße,"306350018",Neustifter Straße 18,"94036",Heining,C
Raiffeisenstraße,"306770002",Raiffeisenstraße 2,"94036",Heining,C
Ganghoferstraße,"304460019",Ganghoferstraße 19,"94036",Heining,C
Hennebergerstraße,"304910020",Hennebergerstraße 20,"94036",Heining,C
Neustifter Straße,306350021E,Neustifter Straße 21E,"94036",Heining,C
Ganghoferstraße,"304460017",Ganghoferstraße 17,"94036",Heining,C
Neustifter Straße,306350021C,Neustifter Straße 21C,"94036",Heining,C
Neustifter Straße,306350021D,Neustifter Straße 21D,"94036",Heining,C
Ganghoferstraße,"304460010",Ganghoferstraße 10,"94036",Heining,C
Ganghoferstraße,"304460012",Ganghoferstraße 12,"94036",Heining,C
Buchenstraße,303760001B,Buchenstraße 1B,"94036",Heining,C
Ganghoferstraße,"304460015",Ganghoferstraße 15,"94036",Heining,C
Neustifter Straße,"306350020",Neustifter Straße 20,"94036",Heining,C
Neustifter Straße,"306350027",Neustifter Straße 27,"94036",Heining,C
Fischerstraße,"304270016",Fischerstraße 16,"94036",Heining,C
Fischerstraße,"304270012",Fischerstraße 12,"94036",Heining,C
Fischerstraße,"304270014",Fischerstraße 14,"94036",Heining,C
Ganghoferstraße,"304460021",Ganghoferstraße 21,"94036",Heining,C
Neustifter Straße,306350018A,Neustifter Straße 18A,"94036",Heining,C
Neustifter Straße,306350016A,Neustifter Straße 16A,"94036",Heining,C
Ganghoferstraße,"304460006",Ganghoferstraße 6,"94036",Heining,C
Neustifter Straße,306350027A,Neustifter Straße 27A,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040007",Pater-Rupert-Mayer-Straße 7,"94036",Heining,C
Hofmannsthalstraße,"305050005",Hofmannsthalstraße 5,"94036",Heining,C
Hofmannsthalstraße,"305050007",Hofmannsthalstraße 7,"94036",Heining,C
Hofmannsthalstraße,305050006A,Hofmannsthalstraße 6A,"94036",Heining,C
Hofmannsthalstraße,305050004A,Hofmannsthalstraße 4A,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470001",Dr.-Winklhofer-Straße 1,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470012",Dr.-Winklhofer-Straße 12,"94036",Heining,C
Neustifter Straße,306350026B,Neustifter Straße 26B,"94036",Heining,C
Heininger Straße,"304890018",Heininger Straße 18,"94036",Heining,C
Heininger Straße,"304890016",Heininger Straße 16,"94036",Heining,C
Heininger Straße,"304890012",Heininger Straße 12,"94036",Heining,C
Ganghoferstraße,304460021A,Ganghoferstraße 21A,"94036",Heining,C
Heininger Straße,"304890010",Heininger Straße 10,"94036",Heining,C
Heininger Straße,"304890014",Heininger Straße 14,"94036",Heining,C
Heininger Straße,"304890008",Heininger Straße 8,"94036",Heining,C
Heininger Straße,304890011D,Heininger Straße 11D,"94036",Heining,C
Heininger Straße,304890011C,Heininger Straße 11C,"94036",Heining,C
Heininger Straße,304890011A,Heininger Straße 11A,"94036",Heining,C
Heininger Straße,304890011B,Heininger Straße 11B,"94036",Heining,C
Heininger Straße,"304890017",Heininger Straße 17,"94036",Heining,C
Oberöder Weg,"306470052",Oberöder Weg 52,"94036",Heining,C
Oberöder Weg,"306470050",Oberöder Weg 50,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470002",Dr.-Winklhofer-Straße 2,"94036",Heining,C
Oberöder Weg,"306470054",Oberöder Weg 54,"94036",Heining,C
Oberöder Weg,"306470056",Oberöder Weg 56,"94036",Heining,C
Carossastraße,303800052A,Carossastraße 52A,"94036",Heining,C
Oberöder Weg,"306470058",Oberöder Weg 58,"94036",Heining,C
Oberöder Weg,"306470060",Oberöder Weg 60,"94036",Heining,C
Gionstraße,"304530032",Gionstraße 32,"94036",Heining,C
Carossastraße,303800052B,Carossastraße 52B,"94036",Heining,C
Carossastraße,"303800050",Carossastraße 50,"94036",Heining,C
Gustav-Haydn-Straße,"304770002",Gustav-Haydn-Straße 2,"94036",Heining,C
Gustav-Haydn-Straße,304770004A,Gustav-Haydn-Straße 4A,"94036",Heining,C
Carossastraße,"303800052",Carossastraße 52,"94036",Heining,C
Gustav-Haydn-Straße,"304770004",Gustav-Haydn-Straße 4,"94036",Heining,C
Carossastraße,303800023A,Carossastraße 23A,"94036",Heining,C
Carossastraße,"303800046",Carossastraße 46,"94036",Heining,C
Gionstraße,"304530005",Gionstraße 5,"94036",Heining,C
Pater-Rupert-Mayer-Straße,331040013A,Pater-Rupert-Mayer-Straße 13A,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040001",Pater-Rupert-Mayer-Straße 1,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040005",Pater-Rupert-Mayer-Straße 5,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040003",Pater-Rupert-Mayer-Straße 3,"94036",Heining,C
Hofmannsthalstraße,"305050011",Hofmannsthalstraße 11,"94036",Heining,C
Hofmannsthalstraße,305050002B,Hofmannsthalstraße 2B,"94036",Heining,C
Hofmannsthalstraße,"305050013",Hofmannsthalstraße 13,"94036",Heining,C
Hofmannsthalstraße,"305050009",Hofmannsthalstraße 9,"94036",Heining,C
Hofmannsthalstraße,"305050004",Hofmannsthalstraße 4,"94036",Heining,C
Hofmannsthalstraße,"305050015",Hofmannsthalstraße 15,"94036",Heining,C
Hofmannsthalstraße,"305050017",Hofmannsthalstraße 17,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470058",Dr.-Winklhofer-Straße 58,"94036",Heining,C
Hofmannsthalstraße,"305050021",Hofmannsthalstraße 21,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470060",Dr.-Winklhofer-Straße 60,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470062",Dr.-Winklhofer-Straße 62,"94036",Heining,C
Hofmannsthalstraße,"305050019",Hofmannsthalstraße 19,"94036",Heining,C
Gustav-Haydn-Straße,"304770008",Gustav-Haydn-Straße 8,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470013",Dr.-Winklhofer-Straße 13,"94036",Heining,C
Gustav-Haydn-Straße,"304770005",Gustav-Haydn-Straße 5,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470017",Dr.-Winklhofer-Straße 17,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470015",Dr.-Winklhofer-Straße 15,"94036",Heining,C
Hofmannsthalstraße,305050008A,Hofmannsthalstraße 8A,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470019",Dr.-Winklhofer-Straße 19,"94036",Heining,C
Gustav-Haydn-Straße,"304770007",Gustav-Haydn-Straße 7,"94036",Heining,C
Gionstraße,304530033A,Gionstraße 33A,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040016",Pater-Rupert-Mayer-Straße 16,"94036",Heining,C
Gionstraße,"304530035",Gionstraße 35,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040022",Pater-Rupert-Mayer-Straße 22,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040018",Pater-Rupert-Mayer-Straße 18,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470014",Dr.-Winklhofer-Straße 14,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470016",Dr.-Winklhofer-Straße 16,"94036",Heining,C
Hofmannsthalstraße,"305050006",Hofmannsthalstraße 6,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470010",Dr.-Winklhofer-Straße 10,"94036",Heining,C
Hofmannsthalstraße,"305050008",Hofmannsthalstraße 8,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470008",Dr.-Winklhofer-Straße 8,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470006",Dr.-Winklhofer-Straße 6,"94036",Heining,C
Hofmannsthalstraße,"305050029",Hofmannsthalstraße 29,"94036",Heining,C
Hofmannsthalstraße,"305050025",Hofmannsthalstraße 25,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470064",Dr.-Winklhofer-Straße 64,"94036",Heining,C
Hofmannsthalstraße,"305050031",Hofmannsthalstraße 31,"94036",Heining,C
Hofmannsthalstraße,"305050023",Hofmannsthalstraße 23,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470018",Dr.-Winklhofer-Straße 18,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470020",Dr.-Winklhofer-Straße 20,"94036",Heining,C
Einbüglweg,"304100018",Einbüglweg 18,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470022",Dr.-Winklhofer-Straße 22,"94036",Heining,C
Hofmannsthalstraße,"305050027",Hofmannsthalstraße 27,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470024",Dr.-Winklhofer-Straße 24,"94036",Heining,C
Einbüglweg,"304100016",Einbüglweg 16,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470026",Dr.-Winklhofer-Straße 26,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040011",Pater-Rupert-Mayer-Straße 11,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470030",Dr.-Winklhofer-Straße 30,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470028",Dr.-Winklhofer-Straße 28,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040013",Pater-Rupert-Mayer-Straße 13,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470025",Dr.-Winklhofer-Straße 25,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470048",Dr.-Winklhofer-Straße 48,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470046",Dr.-Winklhofer-Straße 46,"94036",Heining,C
Hofmannsthalstraße,"305050033",Hofmannsthalstraße 33,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470040",Dr.-Winklhofer-Straße 40,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470042",Dr.-Winklhofer-Straße 42,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470035",Dr.-Winklhofer-Straße 35,"94036",Heining,C
Dr.-Winklhofer-Straße,330470042A,Dr.-Winklhofer-Straße 42A,"94036",Heining,C
Dr.-Winklhofer-Straße,330470044A,Dr.-Winklhofer-Straße 44A,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470044",Dr.-Winklhofer-Straße 44,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470034",Dr.-Winklhofer-Straße 34,"94036",Heining,C
Hofmannsthalstraße,305050002A,Hofmannsthalstraße 2A,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470032",Dr.-Winklhofer-Straße 32,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470005",Dr.-Winklhofer-Straße 5,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470036",Dr.-Winklhofer-Straße 36,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470038",Dr.-Winklhofer-Straße 38,"94036",Heining,C
Carossastraße,"303800044",Carossastraße 44,"94036",Heining,C
Carossastraße,"303800030",Carossastraße 30,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470054",Dr.-Winklhofer-Straße 54,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470056",Dr.-Winklhofer-Straße 56,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470066",Dr.-Winklhofer-Straße 66,"94036",Heining,C
Carossastraße,"303800032",Carossastraße 32,"94036",Heining,C
Carossastraße,"303800042",Carossastraße 42,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470027",Dr.-Winklhofer-Straße 27,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470052",Dr.-Winklhofer-Straße 52,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470029",Dr.-Winklhofer-Straße 29,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470023",Dr.-Winklhofer-Straße 23,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470050",Dr.-Winklhofer-Straße 50,"94036",Heining,C
Gionstraße,"304530031",Gionstraße 31,"94036",Heining,C
Hofmannsthalstraße,"305050041",Hofmannsthalstraße 41,"94036",Heining,C
Hofmannsthalstraße,"305050016",Hofmannsthalstraße 16,"94036",Heining,C
Oberöder Weg,"306470045",Oberöder Weg 45,"94036",Heining,C
Hofmannsthalstraße,"305050039",Hofmannsthalstraße 39,"94036",Heining,C
Gionstraße,304530039A,Gionstraße 39A,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470007",Dr.-Winklhofer-Straße 7,"94036",Heining,C
Gustav-Haydn-Straße,"304770006",Gustav-Haydn-Straße 6,"94036",Heining,C
Gionstraße,"304530030",Gionstraße 30,"94036",Heining,C
Hofmannsthalstraße,"305050014",Hofmannsthalstraße 14,"94036",Heining,C
Gionstraße,"304530011",Gionstraße 11,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040015",Pater-Rupert-Mayer-Straße 15,"94036",Heining,C
Gustav-Haydn-Straße,"304770009",Gustav-Haydn-Straße 9,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470021",Dr.-Winklhofer-Straße 21,"94036",Heining,C
Hofmannsthalstraße,"305050012",Hofmannsthalstraße 12,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470011",Dr.-Winklhofer-Straße 11,"94036",Heining,C
Hofmannsthalstraße,"305050010",Hofmannsthalstraße 10,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470009",Dr.-Winklhofer-Straße 9,"94036",Heining,C
Industriestraße,"305140014",Industriestraße 14,"94036",Heining,C
Industriestraße,"305140008",Industriestraße 8,"94036",Heining,C
Weißstraße,"307960009",Weißstraße 9,"94036",Neustift,C
Weißstraße,"307960010",Weißstraße 10,"94036",Neustift,C
Altmannstraße,"303090001",Altmannstraße 1,"94036",Neustift,C
Altmannstraße,"303090003",Altmannstraße 3,"94036",Neustift,C
Altmannstraße,303090005A,Altmannstraße 5A,"94036",Neustift,C
Altmannstraße,"303090007",Altmannstraße 7,"94036",Neustift,C
Gionstraße,"304530033",Gionstraße 33,"94036",Heining,C
Pater-Rupert-Mayer-Straße,331040010A,Pater-Rupert-Mayer-Straße 10A,"94036",Heining,C
Gionstraße,"304530029",Gionstraße 29,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040012",Pater-Rupert-Mayer-Straße 12,"94036",Heining,C
Gionstraße,304530033B,Gionstraße 33B,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040006",Pater-Rupert-Mayer-Straße 6,"94036",Heining,C
Gionstraße,"304530027",Gionstraße 27,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040008",Pater-Rupert-Mayer-Straße 8,"94036",Heining,C
Gionstraße,"304530021",Gionstraße 21,"94036",Heining,C
Gionstraße,"304530025",Gionstraße 25,"94036",Heining,C
Gionstraße,"304530023",Gionstraße 23,"94036",Heining,C
Hofmannsthalstraße,"305050035",Hofmannsthalstraße 35,"94036",Heining,C
Hofmannsthalstraße,"305050037",Hofmannsthalstraße 37,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040004",Pater-Rupert-Mayer-Straße 4,"94036",Heining,C
Gionstraße,"304530019",Gionstraße 19,"94036",Heining,C
Gustav-Haydn-Straße,"304770017",Gustav-Haydn-Straße 17,"94036",Heining,C
Carossastraße,303800050A,Carossastraße 50A,"94036",Heining,C
Gustav-Haydn-Straße,"304770015",Gustav-Haydn-Straße 15,"94036",Heining,C
Oberöder Weg,"306470048",Oberöder Weg 48,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040019",Pater-Rupert-Mayer-Straße 19,"94036",Heining,C
Dr.-Winklhofer-Straße,"330470003",Dr.-Winklhofer-Straße 3,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040017",Pater-Rupert-Mayer-Straße 17,"94036",Heining,C
Pater-Rupert-Mayer-Straße,"331040002",Pater-Rupert-Mayer-Straße 2,"94036",Heining,C
Gionstraße,"304530017",Gionstraße 17,"94036",Heining,C
Gionstraße,"304530043",Gionstraße 43,"94036",Heining,C
Gionstraße,"304530041",Gionstraße 41,"94036",Heining,C
Gionstraße,"304530037",Gionstraße 37,"94036",Heining,C
Gionstraße,"304530039",Gionstraße 39,"94036",Heining,C
Laufenbach,"305690001",Laufenbach 1,"94036",Schalding r.d.D.,C
Laufenbach,"305690002",Laufenbach 2,"94036",Schalding r.d.D.,C
Laufenbach,305690010A,Laufenbach 10A,"94036",Schalding r.d.D.,C
Richterstraße,"306910004",Richterstraße 4,"94036",Neustift,C
Neustifter Straße,"306350053",Neustifter Straße 53,"94036",Neustift,C
Baptist-Kitzlinger-Straße,"330190003",Baptist-Kitzlinger-Straße 3,"94036",Neustift,C
Baptist-Kitzlinger-Straße,"330190001",Baptist-Kitzlinger-Straße 1,"94036",Neustift,C
Baptist-Kitzlinger-Straße,"330190005",Baptist-Kitzlinger-Straße 5,"94036",Neustift,C
Stallerweg,"307500007",Stallerweg 7,"94036",Neustift,C
Martin-Seitz-Straße,"324840059",Martin-Seitz-Straße 59,"94036",Neustift,C
Feldweg,"304220005",Feldweg 5,"94036",Neustift,C
Martin-Seitz-Straße,"324840057",Martin-Seitz-Straße 57,"94036",Neustift,C
Martin-Seitz-Straße,324840057A,Martin-Seitz-Straße 57A,"94036",Neustift,C
Baptist-Kitzlinger-Straße,"330190004",Baptist-Kitzlinger-Straße 4,"94036",Neustift,C
Baptist-Kitzlinger-Straße,"330190002",Baptist-Kitzlinger-Straße 2,"94036",Neustift,C
Gartenstraße,"304480029",Gartenstraße 29,"94036",Neustift,C
Netzerstraße,"306300015",Netzerstraße 15,"94036",Neustift,C
Max-Peinkofer-Straße,"330910016",Max-Peinkofer-Straße 16,"94036",Neustift,C
Max-Peinkofer-Straße,"330910001",Max-Peinkofer-Straße 1,"94036",Neustift,C
Max-Peinkofer-Straße,"330910003",Max-Peinkofer-Straße 3,"94036",Neustift,C
Max-Matheis-Straße,"306100043",Max-Matheis-Straße 43,"94036",Neustift,C
